275 epoch, LR 0.000000, LOSS 0.788820, ACC 85.63%, EER 0.97%, bestEER 0.93%
276 epoch, LR 0.000000, LOSS 0.790763, ACC 85.65%, EER 0.97%, bestEER 0.93%
277 epoch, LR 0.000000, LOSS 0.790379, ACC 85.64%, EER 0.97%, bestEER 0.93%
278 epoch, LR 0.000000, LOSS 0.785911, ACC 85.70%, EER 0.99%, bestEER 0.93%
279 epoch, LR 0.000000, LOSS 0.787064, ACC 85.67%, EER 0.97%, bestEER 0.93%
280 epoch, LR 0.000000, LOSS 0.791065, ACC 85.61%, EER 0.96%, bestEER 0.93%
281 epoch, LR 0.000000, LOSS 0.787161, ACC 85.69%, EER 0.96%, bestEER 0.93%
282 epoch, LR 0.000000, LOSS 0.787851, ACC 85.66%, EER 0.97%, bestEER 0.93%
283 epoch, LR 0.000000, LOSS 0.789632, ACC 85.62%, EER 0.99%, bestEER 0.93%
284 epoch, LR 0.000000, LOSS 0.789780, ACC 85.65%, EER 0.95%, bestEER 0.93%
285 epoch, LR 0.000000, LOSS 0.790428, ACC 85.61%, EER 0.99%, bestEER 0.93%
286 epoch, LR 0.000000, LOSS 0.789886, ACC 85.62%, EER 0.97%, bestEER 0.93%
287 epoch, LR 0.000000, LOSS 0.788639, ACC 85.67%, EER 0.97%, bestEER 0.93%
288 epoch, LR 0.000000, LOSS 0.789639, ACC 85.67%, EER 0.98%, bestEER 0.93%
289 epoch, LR 0.000000, LOSS 0.787007, ACC 85.69%, EER 0.99%, bestEER 0.93%
290 epoch, LR 0.000000, LOSS 0.786817, ACC 85.70%, EER 0.98%, bestEER 0.93%
291 epoch, LR 0.000000, LOSS 0.790014, ACC 85.64%, EER 0.96%, bestEER 0.93%
